nama_dokumen,kalimat,index,important,conjunction,length,words_in_title,position,cue_words
RizqiaCahyaningtyas_Kualifikasi.txt,Menghasilkan algoritma untuk menentukan luas kerusakan dan tingkat kerusakan pada modul surya.,3,1,0,12,0.14285714285714285,0.6,2
RizqiaCahyaningtyas_Kualifikasi.txt,3.,4,1,1,2,0.0,0.8,0
RizqiaCahyaningtyas_Kualifikasi.txt,"Menghasilkan sebuah prototype perangkat lunak aplikasi ""Klasifikasi dan Identifikasi Jenis Kerusakan pada Modul surya"".",5,1,0,17,0.26666666666666666,1,1
Tia Haryanti_Kualifikasi.txt,tujuan umum penelitian adalah mengembangkan sistem deteksi kantuk predriving yang inovatif dengan menggunakan kecerdasan artifisial untuk meningkatkan keselamatan dan kesejahteraan pengemudi.,0,1,0,22,0.29411764705882354,1,2
Tia Haryanti_Kualifikasi.txt,tujuan khusus penelitian ini yaitu sebagai berikut 1. membangun dataset baru dari data citra wajah dan data fisiologis untuk pelatihan dan pengujian model deteksi kantuk predriving.,1,1,0,25,0.14285714285714285,0.8571428571428572,1
Tia Haryanti_Kualifikasi.txt,2.,2,1,1,2,0.0,0.7142857142857143,0
Tia Haryanti_Kualifikasi.txt,Mengidentifikasi parameter visual dan fisiologis yang dapat digunakan dalam sistem deteksi dini kantuk berbasis kecerdasan artifisial.,3,1,0,17,0.2,0.5,0
Tia Haryanti_Kualifikasi.txt,3.,4,1,1,2,0.0,0.5714285714285714,0
Tia Haryanti_Kualifikasi.txt,"Merancang sistem deteksi kantuk yang mampu mengidentifikasi tanda-tanda kelelahan pengemudi dalam kondisi pre-driving menggunakan CNN dalam menganalisis data visual berupa citra wajah, LSTM untuk analisis data sekuensial, dan SVM untuk klasifikasi efektif.",5,1,0,31,0.2,0.7142857142857143,1
Tia Haryanti_Kualifikasi.txt,4.,6,1,1,2,0.0,0.8571428571428571,0
Tia Haryanti_Kualifikasi.txt,Mengimplementasikan sistem deteksi kantuk ke dalam lingkungan pre-driving pengemudi dengan efisien dan memastikan kompatibilitas serta kemudahan penggunaan.,7,1,0,18,0.26666666666666666,1,0
